0	0	1
1	4	5
2	5	6
3	8	9
4	9	10
5	10	11
6	11	12
7	12	13
8	13	14
9	15	6
10	15	12
11	12	16
12	11	17
13	17	18
14	19	14
15	19	20
16	20	21
17	21	22
18	16	22
19	23	19
20	24	23
21	1	25
22	25	262
23	3	26
24	3	27
25	27	28
26	6	24
27	24	7
28	7	28
29	28	30
30	30	31
31	31	32
32	32	33
33	33	34
34	34	35
35	35	36
36	36	37
37	37	38
38	38	39
39	39	40
40	40	274
41	41	42
42	42	273
43	43	44
44	44	45
45	45	46
46	46	47
47	47	48
48	31	36
49	30	49
50	49	23
51	45	50
52	51	49
53	37	52
54	52	49
55	51	53
56	53	29
57	29	54
58	54	21
59	48	52
60	50	55
61	57	58
62	58	59
63	61	62
64	62	56
65	63	60
66	61	64
67	65	55
68	66	255
69	59	67
70	67	68
71	68	275
72	69	70
73	70	71
74	71	72
75	72	73
76	74	73
77	75	76
78	78	74
79	79	72
80	74	264
81	80	81
82	80	82
83	83	84
84	84	79
85	73	85
86	85	86
87	79	85
88	82	81
89	82	83
90	88	89
91	90	91
92	90	92
93	93	94
94	94	95
95	95	96
96	88	90
97	90	96
98	96	97
99	100	99
100	101	100
101	102	101
102	104	103
103	105	104
104	102	105
105	103	99
106	99	246
107	106	107
108	107	59
109	108	109
110	67	109
111	64	48
112	51	239
113	114	115
114	116	258
115	118	119
116	119	242
117	120	115
118	113	121
119	122	123
120	124	125
121	125	126
122	127	128
123	128	129
124	129	125
125	126	130
126	131	252
127	132	133
128	123	134
129	134	135
130	135	136
131	136	137
132	137	138
133	121	138
134	136	139
135	138	139
136	140	141
137	140	271
138	134	143
139	144	135
140	144	143
141	145	141
142	146	147
143	147	145
144	145	148
145	149	150
146	150	151
147	151	152
148	124	123
149	153	154
150	154	155
151	142	156
152	156	157
153	158	155
154	159	157
155	157	158
156	161	160
157	161	162
158	141	272
159	162	164
160	165	164
161	115	116
162	166	120
163	166	114
164	167	120
165	168	167
166	168	166
167	169	167
168	169	170
169	171	169
170	170	168
171	169	117
172	117	172
173	173	171
174	173	170
175	174	171
176	171	175
177	176	172
178	178	117
179	180	179
180	177	179
181	182	181
182	182	183
183	179	181
184	184	185
185	181	185
186	184	186
187	175	176
188	185	178
189	176	184
190	187	186
191	186	182
192	183	188
193	183	180
194	188	189
195	189	190
196	190	191
197	192	193
198	193	194
199	192	195
200	195	194
201	194	196
202	195	197
203	198	199
204	200	201
205	202	203
206	204	205
207	191	206
208	206	193
209	207	208
210	208	209
211	210	211
212	174	207
213	204	207
214	205	210
215	202	204
216	203	205
217	200	202
218	201	203
219	198	200
220	199	201
221	197	198
222	196	199
223	212	174
224	210	209
225	212	173
226	261	174
227	163	148
228	92	93
229	97	110
230	91	97
231	91	213
232	89	214
233	89	91
234	215	110
235	216	215
236	215	217
237	218	219
238	218	216
239	220	221
240	221	218
241	221	222
242	222	223
243	223	224
244	224	111
245	111	86
246	214	224
247	213	214
248	214	265
249	213	225
250	225	226
251	226	110
252	227	80
253	81	228
254	81	88
255	227	228
256	87	227
257	76	229
258	229	87
259	98	103
260	230	15
261	4	8
262	230	4
263	16	18
264	14	231
265	7	25
266	38	50
267	56	57
268	233	132
269	132	234
270	234	112
271	112	259
272	234	235
273	68	235
274	122	127
275	113	144
276	152	118
277	155	161
278	159	154
279	142	159
280	164	260
281	229	78
282	228	89
283	86	77
284	176	178
285	220	216
286	191	192
287	236	230
288	22	237
289	2	263
290	235	276
291	238	229
292	69	238
293	238	75
294	232	108
295	109	233
296	233	122
297	232	233
298	146	141
299	149	146
300	133	124
301	124	128
302	153	160
303	160	165
304	175	187
305	187	188
306	1	2
307	239	241
308	240	53
309	239	240
310	241	113
311	242	240
312	241	242
313	55	254
314	243	66
315	244	106
316	245	131
317	248	244
318	246	244
319	246	247
320	247	248
321	248	245
322	103	249
323	249	250
324	131	251
325	252	64
326	250	252
327	252	253
328	253	251
329	254	98
330	255	65
331	255	254
332	148	152
333	130	256
334	251	256
335	256	257
336	257	151
337	197	196
338	76	77
339	172	208
340	258	117
341	167	258
342	92	95
343	259	245
344	127	259
345	260	212
346	165	261
347	260	261
348	26	262
349	263	267
350	262	263
351	106	232
352	264	80
353	264	87
354	110	111
355	265	221
356	266	220
357	265	266
358	213	266
359	267	29
360	18	267
361	267	51
362	268	3
363	2	268
364	98	102
365	269	270
366	162	269
367	69	78
368	77	277
369	270	163
370	271	142
371	272	153
372	272	271
373	273	43
374	274	41
375	274	273
376	275	69
377	276	238
378	277	112
379	275	276
380	276	277
381	264	85
382	211	279
383	258	278
384	165	279
385	209	279
386	279	163
387	55	56
388	60	61
389	143	140
390	139	149
